# IDX        LATG        LATC        LONW          MU          TB
  363      -32.99      -27.85      141.89      0.5317       -0.94
  364      -33.09      -27.94      140.71      0.5285       -0.48
  365      -33.21      -28.04      139.52      0.5246       -0.24
  366      -33.35      -28.17      138.33      0.5202       -0.29
  367      -33.51      -28.31      137.12      0.5151       -0.55
  368      -33.69      -28.48      135.91      0.5093       -0.82
  369      -33.89      -28.66      134.68      0.5029       -0.87
  370      -34.11      -28.86      133.44      0.4958       -0.63
  371      -34.36      -29.08      132.18      0.4879       -0.18
  372      -34.63      -29.33      130.90      0.4793        0.31
  373      -34.92      -29.60      129.60      0.4699        0.67
  374      -35.25      -29.90      128.27      0.4596        0.85
  375      -35.60      -30.23      126.92      0.4484        0.91
  376      -35.99      -30.58      125.54      0.4362        1.05
  377      -36.41      -30.97      124.11      0.4230        1.42
  378      -36.87      -31.40      122.65      0.4087        1.95
  379      -37.38      -31.86      121.14      0.3931        2.41
  380      -37.93      -32.38      119.56      0.3761        2.60
  381      -38.54      -32.95      117.92      0.3574        2.50
  382      -39.21      -33.58      116.19      0.3369        2.25
  383      -39.97      -34.29      114.35      0.3142        1.94
  384      -40.82      -35.10      112.38      0.2888        1.57
  385      -41.80      -36.04      110.22      0.2599        1.12
  386      -42.96      -37.15      107.80      0.2262        0.59
  387      -44.40      -38.54      104.95      0.1853        0.03
  388      -46.37      -40.48      101.26      0.1305       -0.48
  389      -45.93      -40.04      197.85      0.1062       -1.36
  390      -43.56      -37.73      193.50      0.1725       -1.79
  391      -41.95      -36.18      190.39      0.2187       -1.80
  392      -40.69      -34.98      187.82      0.2558       -1.51
  393      -39.64      -33.98      185.56      0.2873       -1.18
  394      -38.73      -33.12      183.51      0.3148       -1.05
  395      -37.92      -32.37      181.62      0.3394       -1.23
  396      -37.20      -31.70      179.85      0.3615       -1.62
  397      -36.56      -31.10      178.17      0.3816       -2.03
  398      -35.97      -30.56      176.57      0.3999       -2.26
  399      -35.43      -30.07      175.03      0.4168       -2.32
  400      -34.94      -29.61      173.55      0.4324       -2.35
  401      -34.48      -29.20      172.11      0.4467       -2.50
  402      -34.07      -28.82      170.71      0.4600       -2.80
  403      -33.69      -28.47      169.35      0.4722       -3.09
  404      -33.33      -28.15      168.02      0.4835       -3.24
  405      -33.01      -27.86      166.72      0.4940       -3.23
  406      -32.71      -27.59      165.44      0.5036       -3.21
  407      -32.44      -27.34      164.18      0.5125       -3.27
  408      -32.19      -27.12      162.93      0.5206       -3.34
  409      -31.96      -26.91      161.71      0.5280       -3.28
  410      -31.75      -26.73      160.50      0.5347       -3.08
  411      -31.56      -26.56      159.30      0.5408       -2.89
  412      -31.40      -26.41      158.11      0.5463       -2.85
  413      -31.25      -26.28      156.93      0.5511       -2.95
  414      -31.12      -26.16      155.77      0.5553       -3.05
  415      -31.01      -26.06      154.60      0.5590       -3.04
  416      -30.92      -25.98      153.45      0.5620       -2.97
  417      -30.84      -25.91      152.30      0.5645       -2.93
  418      -30.78      -25.86      151.15      0.5664       -2.91
  419      -30.74      -25.82      150.01      0.5678       -2.90
  420      -30.72      -25.80      148.87      0.5686       -2.90
  421      -30.71      -25.79      147.73      0.5689       -2.97
  422      -30.72      -25.80      146.58      0.5686       -3.07
  423      -30.74      -25.82      145.44      0.5678       -3.05
  424      -30.78      -25.86      144.30      0.5664       -2.81
  425      -30.84      -25.91      143.15      0.5645       -2.39
  426      -30.92      -25.98      142.00      0.5620       -1.93
  427      -31.01      -26.07      140.85      0.5589       -1.62
  428      -31.12      -26.16      139.68      0.5552       -1.56
  429      -31.25      -26.28      138.51      0.5510       -1.73
  430      -31.40      -26.41      137.34      0.5462       -1.99
  431      -31.57      -26.56      136.15      0.5407       -2.14
  432      -31.75      -26.73      134.95      0.5346       -2.06
  433      -31.96      -26.92      133.74      0.5279       -1.78
