# IDX        LATG        LATC        LONW          MU          TB
  321      -41.37      -35.63      116.69      0.3091      122.33
  322      -42.18      -36.40      114.77      0.2855      117.30
  323      -43.10      -37.29      112.68      0.2587      110.70
  324      -44.19      -38.35      110.35      0.2276      102.49
  325      -45.52      -39.65      107.67      0.1902       92.70
  326      -47.29      -41.40      104.32      0.1418       81.45
  327      -50.39      -44.52       98.87      0.0603       68.94
  328      -46.32      -40.43      194.12      0.1318       80.03
  329      -44.36      -38.51      190.46      0.1862       99.18
  330      -42.93      -37.13      187.62      0.2270      113.25
  331      -41.78      -36.02      185.21      0.2605      121.98
  332      -40.80      -35.08      183.05      0.2894      126.67
  333      -39.95      -34.28      181.08      0.3147      128.93
  334      -39.20      -33.57      179.25      0.3374      129.93
  335      -38.52      -32.93      177.52      0.3578      130.34
  336      -37.92      -32.37      175.88      0.3764      130.51
  337      -37.37      -31.85      174.31      0.3934      130.60
  338      -36.86      -31.39      172.79      0.4090      130.61
  339      -36.40      -30.96      171.33      0.4233      130.50
  340      -35.98      -30.57      169.91      0.4365      130.31
  341      -35.60      -30.22      168.53      0.4486      130.15
  342      -35.24      -29.89      167.17      0.4598      130.14
  343      -34.92      -29.60      165.85      0.4700      130.29
  344      -34.62      -29.33      164.55      0.4795      130.52
  345      -34.35      -29.08      163.27      0.4881      130.75
  346      -34.11      -28.86      162.01      0.4959      130.97
  347      -33.88      -28.65      160.77      0.5030      131.18
  348      -33.68      -28.47      159.54      0.5094      131.29
  349      -33.51      -28.31      158.33      0.5152      131.23
  350      -33.35      -28.17      157.12      0.5203      131.03
  351      -33.21      -28.04      155.93      0.5247      130.78
  352      -33.09      -27.93      154.74      0.5285      130.64
  353      -32.99      -27.84      153.56      0.5317      130.64
  354      -32.91      -27.77      152.39      0.5344      130.74
  355      -32.85      -27.71      151.22      0.5364      130.84
  356      -32.80      -27.67      150.05      0.5378      130.93
  357      -32.78      -27.65      148.89      0.5387      130.99
  358      -32.77      -27.64      147.72      0.5390      131.00
  359      -32.78      -27.65      146.56      0.5387      130.96
  360      -32.80      -27.68      145.40      0.5378      130.97
  361      -32.85      -27.72      144.23      0.5364      131.15
  362      -32.91      -27.77      143.06      0.5343      131.53
  363      -32.99      -27.85      141.89      0.5317      132.01
  364      -33.09      -27.94      140.71      0.5285      132.42
  365      -33.21      -28.04      139.52      0.5246      132.61
  366      -33.35      -28.17      138.33      0.5202      132.50
  367      -33.51      -28.31      137.12      0.5151      132.16
  368      -33.69      -28.48      135.91      0.5093      131.82
  369      -33.89      -28.66      134.68      0.5029      131.67
  370      -34.11      -28.86      133.44      0.4958      131.80
  371      -34.36      -29.08      132.18      0.4879      132.12
  372      -34.63      -29.33      130.90      0.4793      132.46
  373      -34.92      -29.60      129.60      0.4699      132.64
  374      -35.25      -29.90      128.27      0.4596      132.56
  375      -35.60      -30.23      126.92      0.4484      132.30
  376      -35.99      -30.58      125.54      0.4362      132.01
  377      -36.41      -30.97      124.11      0.4230      131.81
  378      -36.87      -31.40      122.65      0.4087      131.60
  379      -37.38      -31.86      121.14      0.3931      131.03
  380      -37.93      -32.38      119.56      0.3761      129.73
  381      -38.54      -32.95      117.92      0.3574      127.49
  382      -39.21      -33.58      116.19      0.3369      124.21
  383      -39.97      -34.29      114.35      0.3142      119.77
  384      -40.82      -35.10      112.38      0.2888      113.95
  385      -41.80      -36.04      110.22      0.2599      106.40
  386      -42.96      -37.15      107.80      0.2262       96.77
  387      -44.40      -38.54      104.95      0.1853       85.12
  388      -46.37      -40.48      101.26      0.1305       72.22
  389      -45.93      -40.04      197.85      0.1062       71.58
  390      -43.56      -37.73      193.50      0.1725       91.68
  391      -41.95      -36.18      190.39      0.2187      107.53
  392      -40.69      -34.98      187.82      0.2558      118.12
  393      -39.64      -33.98      185.56      0.2873      124.15
  394      -38.73      -33.12      183.51      0.3148      127.08
  395      -37.92      -32.37      181.62      0.3394      128.25
  396      -37.20      -31.70      179.85      0.3615      128.58
  397      -36.56      -31.10      178.17      0.3816      128.64
  398      -35.97      -30.56      176.57      0.3999      128.77
  399      -35.43      -30.07      175.03      0.4168      129.01
  400      -34.94      -29.61      173.55      0.4324      129.24
  401      -34.48      -29.20      172.11      0.4467      129.30
  402      -34.07      -28.82      170.71      0.4600      129.21
  403      -33.69      -28.47      169.35      0.4722      129.09
  404      -33.33      -28.15      168.02      0.4835      129.11
  405      -33.01      -27.86      166.72      0.4940      129.25
  406      -32.71      -27.59      165.44      0.5036      129.41
  407      -32.44      -27.34      164.18      0.5125      129.47
  408      -32.19      -27.12      162.93      0.5206      129.50
  409      -31.96      -26.91      161.71      0.5280      129.65
  410      -31.75      -26.73      160.50      0.5347      129.94
  411      -31.56      -26.56      159.30      0.5408      130.20
  412      -31.40      -26.41      158.11      0.5463      130.31
  413      -31.25      -26.28      156.93      0.5511      130.27
  414      -31.12      -26.16      155.77      0.5553      130.22
  415      -31.01      -26.06      154.60      0.5590      130.27
  416      -30.92      -25.98      153.45      0.5620      130.37
  417      -30.84      -25.91      152.30      0.5645      130.45
  418      -30.78      -25.86      151.15      0.5664      130.48
  419      -30.74      -25.82      150.01      0.5678      130.52
  420      -30.72      -25.80      148.87      0.5686      130.52
  421      -30.71      -25.79      147.73      0.5689      130.45
  422      -30.72      -25.80      146.58      0.5686      130.35
  423      -30.74      -25.82      145.44      0.5678      130.35
  424      -30.78      -25.86      144.30      0.5664      130.58
  425      -30.84      -25.91      143.15      0.5645      130.98
  426      -30.92      -25.98      142.00      0.5620      131.40
  427      -31.01      -26.07      140.85      0.5589      131.68
  428      -31.12      -26.16      139.68      0.5552      131.69
  429      -31.25      -26.28      138.51      0.5510      131.46
  430      -31.40      -26.41      137.34      0.5462      131.14
  431      -31.57      -26.56      136.15      0.5407      130.92
  432      -31.75      -26.73      134.95      0.5346      130.92
  433      -31.96      -26.92      133.74      0.5279      131.11
  434      -32.19      -27.12      132.51      0.5204      131.36
  435      -32.44      -27.35      131.27      0.5123      131.54
  436      -32.72      -27.59      130.01      0.5034      131.55
  437      -33.01      -27.86      128.73      0.4938      131.42
  438      -33.34      -28.16      127.43      0.4833      131.28
  439      -33.69      -28.48      126.09      0.4720      131.25
  440      -34.08      -28.83      124.73      0.4597      131.31
  441      -34.49      -29.21      123.33      0.4464      131.30
  442      -34.95      -29.62      121.90      0.4321      130.98
  443      -35.44      -30.07      120.41      0.4165      130.19
  444      -35.98      -30.57      118.88      0.3996      128.91
  445      -36.57      -31.11      117.27      0.3812      127.07
  446      -37.22      -31.72      115.59      0.3610      124.50
  447      -37.94      -32.39      113.82      0.3389      120.84
  448      -38.74      -33.14      111.92      0.3143      115.58
  449      -39.66      -34.00      109.87      0.2867      108.36
  450      -40.72      -35.00      107.61      0.2551       99.34
  451      -41.98      -36.21      105.02      0.2179       89.13
  452      -43.60      -37.77      101.90      0.1715       78.41
  453      -45.99      -40.11       97.51      0.1045       67.58
  454      -46.79      -40.89      203.52      0.0464       62.73
  455      -43.15      -37.34      197.04      0.1475       84.42
  456      -41.25      -35.51      193.45      0.2026      102.16
  457      -39.83      -34.16      190.63      0.2447      114.45
  458      -38.67      -33.07      188.21      0.2797      121.82
  459      -37.68      -32.14      186.05      0.3099      125.75
  460      -36.81      -31.34      184.08      0.3367      127.61
  461      -36.04      -30.62      182.25      0.3607      128.34
  462      -35.34      -29.98      180.52      0.3825      128.51
  463      -34.71      -29.41      178.88      0.4024      128.53
  464      -34.13      -28.88      177.31      0.4207      128.69
  465      -33.60      -28.40      175.80      0.4376      129.07
  466      -33.12      -27.96      174.34      0.4532      129.52
  467      -32.67      -27.55      172.92      0.4677      129.84
  468      -32.26      -27.18      171.54      0.4811      129.95
  469      -31.87      -26.84      170.20      0.4935      129.95
  470      -31.52      -26.52      168.89      0.5050      130.02
  471      -31.19      -26.23      167.60      0.5157      130.18
  472      -30.89      -25.96      166.33      0.5256      130.35
  473      -30.61      -25.71      165.09      0.5347      130.41
  474      -30.36      -25.48      163.86      0.5431      130.43
  475      -30.12      -25.27      162.65      0.5508      130.55
  476      -29.91      -25.08      161.45      0.5579      130.84
  477      -29.72      -24.91      160.27      0.5643      131.17
  478      -29.54      -24.75      159.09      0.5701      131.39
  479      -29.38      -24.62      157.93      0.5753      131.44
  480      -29.24      -24.49      156.77      0.5799      131.44
  481      -29.12      -24.38      155.63      0.5839      131.49
  482      -29.02      -24.29      154.49      0.5874      131.58
  483      -28.93      -24.21      153.35      0.5903      131.66
  484      -28.86      -24.15      152.22      0.5927      131.71
  485      -28.80      -24.10      151.09      0.5946      131.78
  486      -28.76      -24.07      149.97      0.5959      131.85
  487      -28.74      -24.05      148.85      0.5967      131.86
  488      -28.73      -24.04      147.73      0.5969      131.78
  489      -28.74      -24.05      146.60      0.5967      131.73
  490      -28.76      -24.07      145.48      0.5959      131.84
  491      -28.80      -24.10      144.36      0.5945      132.14
  492      -28.86      -24.15      143.23      0.5927      132.52
  493      -28.93      -24.22      142.10      0.5903      132.84
  494      -29.02      -24.29      140.96      0.5873      132.95
  495      -29.12      -24.39      139.82      0.5838      132.82
  496      -29.25      -24.49      138.68      0.5798      132.55
  497      -29.39      -24.62      137.52      0.5752      132.30
  498      -29.54      -24.76      136.36      0.5700      132.19
  499      -29.72      -24.91      135.18      0.5641      132.23
  500      -29.91      -25.09      134.00      0.5577      132.36
  501      -30.13      -25.28      132.80      0.5507      132.47
  502      -30.36      -25.48      131.59      0.5429      132.46
  503      -30.62      -25.71      130.36      0.5345      132.32
  504      -30.90      -25.96      129.12      0.5254      132.13
  505      -31.20      -26.23      127.85      0.5155      131.99
  506      -31.53      -26.52      126.56      0.5048      131.96
  507      -31.88      -26.84      125.25      0.4932      131.98
  508      -32.26      -27.19      123.90      0.4808      131.92
  509      -32.68      -27.56      122.52      0.4674      131.65
